,DRUG_NAME,smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
109,Veliparib,C[C@@]1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O,2.1636631747285513,610.4788115036213,12.75071237662706,10.286183306281968,10.286183306281968,8.59997219694379,6.141136592369543,6.141136592369543,5.013838323815372,5.013838323815372,3.6695286543375016,3.6695286543375016,2.5890363613393594,2.5890363613393594,5.907179729351506,4.794537184071822,0.0,5.538925252383345,11.080152209313258,30.72750486738078,0.0,6.06636706846161,12.13273413692322,22.20848284559137,5.733667477162185,244.132411132,1.5,2.3333333333333335,3.0,0.38461538461538464,-1.88,18.0,228.17,21508.87796613595,11.224118240428053,3.81233057269293,1.5881981089072068,104.77697256670795,11.377987370874276,11.377987370874276,0.13101568405139852,-0.44149612622826884,1.2603999999999997,69.20030000000001,244.29800000000003,4.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,0.0,2.0,0.0,1.0,1.0,94.0,16.034434602115724,11.341105215616189,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,6.06636706846161,38.44287098837844,0.0,16.619077461696605,3.0,4.794537184071822,16.940581164584028,0.0,15.284745645900749,5.733667477162185,25.304305697925987,6.544756405912575,29.58695719508175,0.0,0.0,11.050456081168516,0.0,0.0,0.0,22.419893177158496,5.538925252383345,0.0,35.947773619311384,18.19910120538483,0.0,11.033401435232523,0.0,83.80000000000001,0.0,0.0,19.23868181531872,3.448989040060469,7.224702695893173,0.43692979969765744,5.435593348450491,2.175544138951877,3.122892494960947,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432544662077788
110,Linsitinib,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12,1.5014200071286903,1464.419319578863,21.871668241257193,17.73318530852765,17.73318530852765,15.483096364464652,10.79894020288989,10.79894020288989,8.921810947378106,8.921810947378106,6.382896470819112,6.382896470819112,4.794934067449615,4.794934067449615,5.601050810983688,5.106527394840706,0.0,5.917906046161393,18.659506023687047,44.75878912078816,0.0,6.196843571613076,41.78674365141193,41.382180931716874,15.701624519056601,421.19026035600007,1.0,1.78125,2.5625,0.19230769230769232,-3.769999999999999,32.0,398.32000000000016,30635279.985794075,18.955946673025224,6.867587015618814,3.030217978176012,184.95736426907462,10.251419095166806,10.251419095166806,0.1910321008002489,-0.629021150758095,4.822100000000004,126.17120000000001,421.50400000000013,3.0,6.0,1.0,0.0,1.0,2.0,3.0,5.0,6.0,2.0,6.0,0.0,3.0,1.0,0.0,1.0,158.0,10.84019487200289,22.852895988299675,0.0,0.0,0.0,0.0,4.400694606261793,14.951935562841626,0.0,0.0,48.53093654769288,31.898114582465862,34.82472038724633,16.81167952344841,6.0,5.106527394840706,22.237488427532345,0.0,19.35263016910342,0.0,31.28433730268772,5.733667477162185,78.88176232584217,0.0,22.514758973090913,5.733667477162185,5.817862777835028,0.0,0.0,30.06020837492781,0.0,0.0,31.50769098970396,73.05735782784225,0.0,38.93438462278823,0.0,89.33,2.023403302679096,0.0,14.213970152954518,11.319295290640405,11.132610189829723,1.5522760340688941,20.498538560940638,4.972754948662027,1.8704848535580303,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435837306206756
111,BMS-754807,C[C@]1(CCCN1c1nc(Nc2cc(n[nH]2)C2CC2)c2cccn2n1)C(=O)Nc1ccc(F)nc1,1.3063836951251804,1360.5431701584278,23.285881803630286,18.623830395922585,18.623830395922585,16.49215163123661,11.378969020682208,11.378969020682208,9.056934315380015,9.056934315380015,6.58303311115301,6.58303311115301,4.481800917652138,4.481800917652138,11.486622596580705,9.184952231746642,0.0,5.907179729351506,36.337072408505065,23.449313113225763,31.171220954388314,4.5153978936156225,36.21959170753901,30.91360115386298,4.9839785209472085,461.20878460800003,1.2941176470588236,2.176470588235294,2.9705882352941178,0.34782608695652173,-4.02,34.0,437.3130000000002,87602487.69883962,20.577318536345686,7.78624456988104,3.622769715918198,194.1478436713477,13.301610842597738,13.301610842597738,0.21595969573422624,-0.875381037254459,3.605100000000002,124.64210000000003,461.5050000000001,3.0,10.0,1.0,1.0,2.0,0.0,4.0,4.0,8.0,3.0,11.0,0.0,6.0,1.0,1.0,2.0,174.0,15.533486938863138,16.873488747834635,5.817862777835028,17.803216354535362,0.0,0.0,9.893218992372859,9.499376414562832,14.473075376923065,5.098681808301038,0.0,56.872491965241096,24.725873092148657,17.5781578411451,6.0,9.184952231746642,34.69533155830788,0.0,29.779400360413153,0.0,44.0638549899394,22.078243344775714,54.367147824580016,0.0,0.0,15.533486938863138,27.661866159014934,0.0,0.0,47.77026174806058,4.794537184071822,5.947697344197361,44.218857732404516,42.7255224855342,0.0,5.516700717616262,0.0,116.13000000000001,14.913014220087167,0.0,23.64996866525676,18.329957788856216,1.4353943846518988,1.5638303252355665,8.562287046265741,6.955170334130976,2.50704390218234,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37575678809030433
112,Lestaurtinib,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,1.7755712328651565,1730.4505481330252,22.27529192407988,17.922823729193833,17.922823729193833,15.983112013795052,11.28718038433946,11.28718038433946,9.672362453187572,9.672362453187572,8.233502853871665,8.233502853871665,6.7319377411711905,6.7319377411711905,24.160819540201732,15.007591973753232,0.0,12.328001352277514,6.544756405912575,54.738602711718215,0.0,0.0,49.38830667892189,20.51735496805065,4.736862953800049,439.15320615200005,1.0606060606060606,1.7575757575757576,2.515151515151515,0.2692307692307692,-3.389999999999999,33.0,418.3030000000002,98632045.24862874,18.083174168526398,5.390137946115351,1.7494532606167192,187.3117655337929,13.163770533293665,13.163770533293665,0.05552420582430462,-1.4773228064373893,3.474400000000002,124.03880000000002,439.47100000000023,3.0,7.0,0.0,3.0,3.0,3.0,2.0,5.0,6.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,164.0,29.4009056430705,11.828951981718557,5.724985593970254,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,36.39820241076966,24.619922828310838,34.51047488669777,34.23713632667496,8.0,19.74445492755328,49.51887945767573,0.0,14.450987899589041,0.0,37.44325280421802,6.606881964512918,59.65783953108687,0.0,0.0,5.316788604006331,0.0,0.0,0.0,37.46236659011223,17.006604953682878,0.0,35.49390016081732,48.53093654769288,0.0,43.611699728324226,0.0,88.65,10.88890802154195,0.0,13.163770533293665,29.10520412447067,2.8023037787645944,-0.05552420582430462,16.103536785084405,-0.2465339191232041,1.9050015484588907,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732159623688665
113,BIBR-1532,C\C(=C/C(=O)Nc1ccccc1C(O)=O)c1ccc2ccccc2c1,1.8366626248772762,989.1075379230663,17.811190308942127,13.691913406703197,13.691913406703197,12.041713895658193,7.851939767495305,7.851939767495305,5.729267202900213,5.729267202900213,3.967750176911579,3.967750176911579,2.662008014446741,2.662008014446741,5.969305287951849,14.69560176298435,0.0,17.158017495732064,0.0,21.909004450695857,12.142387175295491,18.19910120538483,49.38830667892189,5.316788604006331,0.0,331.120843404,0.92,1.6,2.36,0.047619047619047616,-3.3999999999999986,25.0,314.23500000000007,499554.3252506131,16.457512209135306,7.009722222222224,3.749040484807677,144.97240953298657,12.25417438271605,12.25417438271605,0.06260018847861581,-1.0776567342733807,4.580000000000003,99.63000000000002,331.37100000000004,2.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,124.0,10.423315998847038,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,48.53093654769288,47.03184285577131,6.076020106833881,11.250837766380558,3.0,14.69560176298435,33.90942425098578,0.0,0.0,0.0,6.923737199690624,5.316788604006331,83.93296084330561,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,16.983012412144063,4.794537184071822,0.0,22.845177367156435,72.8060578599116,0.0,16.34555295899886,0.0,66.4,0.0,0.0,23.458868466254067,14.044993488088204,2.08944313566157,-1.4393617187363015,20.350496821476224,1.474937641723356,1.853955498866213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877180941351565
114,Bleomycin,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,1.2613773453878063,3280.5441304943033,70.98937695798561,52.87551795690964,55.32500769969282,45.34456857733489,29.84654293046352,33.816191984018396,22.806221142760123,26.986423245609878,15.267130905036675,18.14569851375275,9.791307572982364,12.129934371328247,182.7156259096507,74.4139794472284,4.794537184071822,64.90606967210077,22.253931794466567,24.69783887605042,50.36852055463197,10.76012554093183,0.0,74.31614111674403,52.352652154811175,1414.5184321280894,0.78125,1.46875,2.09375,0.6181818181818182,-7.300000000000003,96.0,1330.9039999999998,4.9243993697402265e+23,77.70404456193783,35.79959330939929,20.62705460781478,558.8102720413511,15.18087521299917,15.18087521299917,0.0052520695752815705,-2.200064387556692,-7.703580000000035,338.77730000000037,1415.5760000000005,25.0,38.0,0.0,2.0,2.0,0.0,4.0,4.0,31.0,20.0,41.0,0.0,35.0,0.0,2.0,2.0,532.0,130.08958145852208,100.39994132426223,18.684019846418728,29.535898646757527,11.814359458703011,6.093240070938415,33.561760288502754,29.714429788807863,0.0,22.673571755869474,6.923737199690624,31.666192349841108,61.41715469075764,79.00553537161629,6.0,102.8928314003005,86.8299134608727,0.0,61.80460274972125,28.852575954810135,156.89030153718207,56.84609259769534,56.761552858404514,0.0,10.701551691701226,60.569069009848924,10.61239996190685,0.0,22.673571755869474,267.0990942340863,64.9728030630546,12.841643245852017,88.82500010105886,23.284289187309447,0.0,10.701551691701226,0.0,627.07,28.71268906659078,2.5242134203964754,130.78171618205505,108.15118643958652,27.994253651244986,-7.703683173023952,-7.861407653376743,-19.966383902159574,3.1691641095151883,0.2538074147268301,0.0,8.0,8.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,5.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.015025866135446675
115,AZD5991,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,1.3598397966485858,2147.8770027299984,32.11179073833384,26.133032317690343,28.52195442556425,22.206417693604635,15.147241822983943,17.665505394025914,11.667247724264428,14.108801200639173,8.796761391944095,11.098322472860053,6.536231080916309,8.61629919420301,5.969305287951849,9.901064578912528,0.0,5.693927994848461,30.224012130853055,83.29214233779074,0.0,28.090869546573586,61.695827291859004,30.33183534230805,26.535166460634642,671.179159628,0.9565217391304348,1.7826086956521738,2.608695652173913,0.2857142857142857,-3.859999999999999,46.0,638.0040000000001,31197042138.365654,30.775912185912535,12.391078594929478,5.458343265605982,280.22693308688304,12.7217444475151,12.7217444475151,0.27123145120436054,-0.9626985747648071,8.176220000000006,187.3592999999996,672.2760000000002,1.0,8.0,0.0,1.0,1.0,3.0,3.0,6.0,9.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,236.0,14.410489996432108,11.443439828132366,0.0,0.0,0.0,5.969305287951849,9.36360587029037,4.794537184071822,10.197363616602075,23.52376989878223,41.932775232540564,54.980524425550875,76.58426764581021,28.534071985567426,7.0,14.637927532712576,62.76938843797724,0.0,24.128069134683802,21.143015948031568,41.91942474130079,6.606881964512918,93.65302839583514,0.0,16.876414816677897,4.736862953800049,0.0,5.749511833283905,35.124709789014744,41.81078378198927,44.82239839119794,6.923737199690624,45.24845027293713,59.49278709167226,5.022633313741326,32.80227634440464,0.0,87.1,12.069622461555252,10.50101401699409,13.84803405194847,23.757300263587172,7.695008193585776,2.043593014398251,18.601497919742073,1.1928649929515729,2.4820021197580213,5.753507409923771,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18867087799637652
116,CHIR-99021,Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl,1.5327912264704515,1278.083111607259,22.501424753254117,17.02501263940835,18.53687053144526,15.52920844090216,9.720134630554746,10.4760635765732,6.867997174807214,7.711633082019805,4.542876417597228,5.090682528873265,3.008254727612253,3.506251928306909,0.0,0.0,0.0,0.0,51.9827654826747,16.82083097824245,6.196843571613076,30.462311845459514,25.256169152557582,30.569491291801494,33.44774985615073,464.103147936,1.0,1.84375,2.53125,0.13636363636363635,-3.669999999999999,32.0,447.2040000000002,23765621.927330483,21.55783026234837,9.641528454663158,4.9652061635282205,194.249043042524,8.842475442381433,8.842475442381433,0.4515114333918444,0.4515114333918444,4.939600000000002,125.73809999999999,465.3480000000002,3.0,8.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,3.0,10.0,0.0,7.0,0.0,0.0,0.0,160.0,15.617555728959871,17.71148858862723,0.0,5.948339280986494,0.0,0.0,0.0,19.935914083788834,5.261891554738487,0.0,23.20187978046503,37.255572541998674,42.2661283321027,27.53739228683224,4.0,0.0,34.968081839286555,5.261891554738487,24.91989260473604,0.0,6.923737199690624,23.723090019837812,70.2250121711754,0.0,28.714456789034653,10.633577208012662,11.766202058821523,0.0,23.20187978046503,38.0094054165612,0.0,18.254850067221383,11.257379486545457,48.92236605714728,10.045266627482652,22.64523547624238,0.0,115.2,0.0,12.536078950324917,20.96076210249722,16.25043342448996,3.4709613938302395,1.7918023849105613,10.789858863382367,5.0527371908008565,3.03625457865277,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3313087108827629
117,LGK974,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,1.4205756538171512,1175.947870855814,20.924074484064487,16.702276010236087,16.702276010236087,14.580520035918413,9.491602801849492,9.491602801849492,6.942689331822484,6.942689331822484,4.559579058871397,4.559579058871397,3.164655340698866,3.164655340698866,0.0,4.794537184071822,0.0,12.328001352277514,5.817862777835028,39.33558995133336,0.0,43.24742849814007,38.112942673227685,30.23668120874237,0.0,396.16985926000007,0.8666666666666667,1.7666666666666666,2.466666666666667,0.13043478260869565,-3.999999999999999,30.0,376.29400000000015,8020246.837839325,19.322235434007133,8.566329565734682,4.519757920968316,173.8720783836598,12.438146419878022,12.438146419878022,0.1495756172839504,-0.1495756172839504,3.7936400000000017,114.5387,396.4540000000001,1.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,1.0,7.0,0.0,5.0,0.0,0.0,0.0,148.0,5.316788604006331,5.817862777835028,0.0,5.907179729351506,0.0,0.0,24.730451267860655,4.9839785209472085,0.0,0.0,6.06636706846161,49.239845656621675,47.80504883630783,24.00552118423601,4.0,4.794537184071822,11.725042507186533,0.0,24.91989260473604,0.0,20.268296022307258,5.316788604006331,84.33372775022896,0.0,22.514758973090913,5.316788604006331,5.817862777835028,0.0,0.0,30.827072334087546,11.21535880699783,13.847474399381248,16.82083097824245,67.51289677198649,0.0,22.514758973090913,0.0,93.55000000000001,0.0,0.0,33.796467367633326,2.8201854213907787,6.27234100021515,0.337648775687196,9.523345896477661,10.30793103118258,3.942080507413304,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55154014661545
118,BMS-536924,Cc1cc(cc2[nH]c(nc12)-c1c(NC[C@@H](O)c2cccc(Cl)c2)cc[nH]c1=O)N1CCOCC1,1.4554452300587757,1376.7365232172078,23.656125291633362,18.767788169076194,19.523717115094648,16.491203638441373,11.219159627557024,11.59712410056625,8.390840461023087,8.827276241495072,6.055101290867285,6.290198393655024,4.293298286810155,4.492025741225228,6.103966387748303,9.901064578912528,0.0,12.104023300964583,40.87509099884464,35.373752013438235,0.0,30.462311845459517,12.990104268152233,32.31738951367444,21.321781364979774,479.172417372,1.2352941176470589,2.0588235294117645,2.8529411764705883,0.28,-3.3299999999999996,34.0,453.7600000000002,79807531.11184984,22.461625669327407,9.49885205621814,4.522248154059917,201.10673925595435,12.818169539395189,12.818169539395189,0.20558621041374403,-0.7918184482141364,3.8621200000000027,134.82089999999994,479.9680000000003,4.0,8.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,9.0,0.0,6.0,0.0,1.0,1.0,176.0,30.02804572539198,11.387855989696924,0.0,0.0,5.559266895052008,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,23.733674027155736,48.382475525392664,36.54113237777569,36.03851802669023,5.0,9.843390348640755,34.00911387483217,0.0,14.951935562841626,0.0,13.027703587438927,43.06473148162037,75.16475342710349,0.0,11.387855989696924,15.775965229908817,11.374772549367124,0.0,11.600939890232516,52.906496104445885,4.736862953800049,6.923737199690624,17.230869371142294,53.455950234916166,5.022633313741326,22.421257424929443,0.0,106.26999999999998,5.469640101992901,6.045609090762522,25.91546257839683,14.353066703919447,5.213928846117262,0.47113226463424884,13.034877504275906,0.7819604970890486,5.325433523922946,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343913398488883
119,Doramapimod,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C,1.3322619189000384,1433.1343290809896,27.407202147189924,23.159879306096638,23.159879306096638,18.77500814891799,13.480528731496884,13.480528731496884,10.950613047180061,10.950613047180061,6.898977272320411,6.898977272320411,4.605084915893702,4.605084915893702,0.0,4.794537184071822,0.0,11.446104981734852,18.11213101703151,66.31475917020606,0.0,4.681802935145185,73.65377495276834,36.30469853793501,14.572407715901136,527.289640044,0.9743589743589743,1.6923076923076923,2.41025641025641,0.3548387096774194,-3.8799999999999994,39.0,490.3730000000004,725071079.5827968,26.71621070504054,11.471316997387188,6.407509731014799,229.45613433602816,13.24385986732241,13.24385986732241,0.169977318161874,-0.33809285912998166,5.986420000000006,156.34439999999967,527.6690000000004,2.0,8.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,2.0,8.0,0.0,7.0,0.0,1.0,1.0,204.0,14.790514511606428,18.17425657563185,0.0,0.0,0.0,6.031114512338072,10.216698334856808,9.476340119217006,5.098681808301038,0.0,62.73286550153853,31.18920547353706,41.888075184525704,30.282464473241422,5.0,14.268263091671919,28.308811993786254,0.0,14.680394474296701,0.0,33.10993926815928,50.08849231928914,77.98741723962318,0.0,11.436898107967467,15.370440161812711,16.29978623659041,5.749511833283905,0.0,60.166424097911246,10.15185342319683,6.923737199690624,32.02859108561733,66.73003775307771,0.0,16.459834703613154,0.0,80.65,13.37032289878332,0.0,15.589436999789578,12.737129678067953,3.4767953935534703,1.408086901098299,21.445704845766702,0.0,13.222523282940678,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.308784286641935
